Sentence: 0	[subject, predicate, object, confidence level] 
Sentence: 43	[Thomas Lincoln,bought,farms in Kentucky including Sinking Spring farm,1.0]  

Sentence: 43	[Thomas Lincoln,bought,several farms in Kentucky,1.0]  

Sentence: 43	[Abraham,was,where born,1.0]  

Sentence: 43	[Thomas Lincoln,bought,farms in Kentucky,1.0]  

Sentence: 43	[Abraham,was,born,1.0]  

Sentence: 43	[Thomas Lincoln,bought,several farms,1.0]  

Sentence: 43	[land title dispute,forced,move,0.08417186681517996]  

Sentence: 43	[several farms,is in,Kentucky,1.0]  

Sentence: 43	[Thomas Lincoln,bought,farms including Sinking Spring farm,1.0]  

Sentence: 43	[Thomas Lincoln,bought,farms,1.0]  

Sentence: 43	[land title dispute,however forced,Lincolns,1.0]  

Sentence: 43	[Thomas Lincoln,bought,several farms including Sinking Spring farm,1.0]  

Sentence: 43	[land title dispute,soon forced,Lincolns,1.0]  

Sentence: 43	[land title dispute,however soon forced,Lincolns,1.0]  

Sentence: 43	[Thomas Lincoln,bought,several farms in Kentucky including Sinking Spring farm,1.0]  

Sentence: 43	[land title dispute,soon forced,move,0.08417186681517996]  

Sentence: 43	[land title dispute,however soon forced,move,0.08417186681517996]  

Sentence: 43	[land title dispute,forced,Lincolns,1.0]  

 
Sentence: 44	[family,relocated to,Knob Creek Farm,1.0]  

Sentence: 44	[Thomas,acquired title to,230 acres of land,1.0]  

Sentence: 44	[family,relocated north In,1811,1.0]  

Sentence: 44	[family,relocated In,1811,1.0]  

Sentence: 44	[family,relocated north to,Knob Creek Farm,1.0]  

Sentence: 44	[land,of acres is,93ha,1.0]  

Sentence: 44	[Thomas,acquired,title,1.0]  

Sentence: 44	[Thomas,acquired title to,93ha,1.0]  

Sentence: 44	[Thomas,acquired title to,230 acres,1.0]  

 
Sentence: 45	[claimant,sought In,1815,1.0]  

Sentence: 45	[claimant,eject,family,1.0]  

Sentence: 45	[claimant,eject family from,farm,1.0]  

Sentence: 45	[claimant,is in,land dispute,1.0]  

 
Sentence: 46	[he,lost,81ha,1.0]  

Sentence: 46	[Thomas,held in,Kentucky,1.0]  

Sentence: 46	[his land,of acres is,81ha,1.0]  

 
Sentence: 47	[individual,retain,land titles,0.5121690945958796]  

Sentence: 47	[he,held in,Kentucky,1.0]  

Sentence: 47	[land survey process,was,where reliable,1.0]  

Sentence: 47	[Thomas,sold,land,1.0]  

Sentence: 47	[land survey process,was,reliable,1.0]  

Sentence: 47	[Thomas,Frustrated over,lack,1.0]  

Sentence: 47	[Thomas,Frustrated over,lack of security,1.0]  

Sentence: 47	[he,held in,1814,1.0]  

Sentence: 47	[land survey process,was,more reliable,1.0]  

Sentence: 47	[land survey process,was,where more reliable,1.0]  

Sentence: 47	[Thomas,Frustrated over,lack of security provided,1.0]  

Sentence: 47	[Thomas,sold,remaining land,1.0]  

Sentence: 47	[Thomas,Frustrated over,lack of security provided by Kentucky courts,1.0]  

 
Sentence: 48	[unbroken forest,is in,Hurricane Township,1.0]  

Sentence: 48	[family,moved to,territory,1.0]  

Sentence: 48	[family,moved north to,free non-slaveholding territory,1.0]  

Sentence: 48	[they,settled in,unbroken forest,1.0]  

Sentence: 48	[family,moved north In,1816,1.0]  

Sentence: 48	[family,moved north to,non-slaveholding territory,1.0]  

Sentence: 48	[they,settled in,unbroken forest in Hurricane Township,1.0]  

Sentence: 48	[family,moved to,free territory,1.0]  

Sentence: 48	[family,moved north to,territory,1.0]  

Sentence: 48	[family,moved north to,free territory,1.0]  

Sentence: 48	[they,settled in,forest,1.0]  

Sentence: 48	[family,moved to,non-slaveholding territory,1.0]  

Sentence: 48	[family,moved to,free non-slaveholding territory,1.0]  

Sentence: 48	[family,moved north to,Indiana,1.0]  

Sentence: 48	[family,moved In,1816,1.0]  

Sentence: 48	[they,settled in,forest in Hurricane Township,1.0]  

Sentence: 48	[family,moved to,Indiana,1.0]  

 
Sentence: 49	[Their land,became,part of Spencer County,1.0]  

Sentence: 49	[county,was established in,1818,1.0]  

Sentence: 49	[county,was,when established in 1818,1.0]  

Sentence: 49	[Their land,is in,southern Indiana,1.0]  

Sentence: 49	[county,was,established,1.0]  

Sentence: 49	[county,was,when established,1.0]  

Sentence: 49	[Their land,part of,Spencer County,1.0]  

Sentence: 49	[Their land,became,part,1.0]  

Sentence: 49	[Their land,part of,Indiana,1.0]  

 
Sentence: 50	[farm,is preserved as,part of Lincoln Boyhood National Memorial,1.0]  

Sentence: 50	[farm,is preserved as,part,1.0]  

Sentence: 50	[farm,is,preserved,1.0]  

 
Sentence: 51	[family 's move,was on account of,slavery,1.0]  

Sentence: 51	[family 's move,was on account of,partly slavery,1.0]  

Sentence: 51	[family,has,move to Indiana,1.0]  

 
Sentence: 52	[Thomas Lincoln,worked During,family 's years in Kentucky,1.0]  

Sentence: 52	[Thomas Lincoln,worked During,family 's years,1.0]  

Sentence: 52	[Thomas Lincoln,worked as,farmer,1.0]  

Sentence: 52	[family,During,years in Kentucky,1.0]  

Sentence: 52	[family 's years,is in,Kentucky,1.0]  

 
Sentence: 53	[He,owned,town lots,1.0]  

Sentence: 53	[He,owned,guarded prisoners,1.0]  

Sentence: 53	[He,owned,estates served,1.0]  

Sentence: 53	[He,owned,appraised estates,1.0]  

Sentence: 53	[He,owned,livestock,1.0]  

Sentence: 53	[He,owned,several town lots,1.0]  

Sentence: 53	[He,owned,prisoners,1.0]  

Sentence: 53	[He,owned,estates,1.0]  

Sentence: 53	[He,owned,farms,1.0]  

Sentence: 53	[He,owned,appraised estates served on country slave patrols,1.0]  

Sentence: 53	[He,owned,appraised estates served,1.0]  

Sentence: 53	[He,owned,estates served on country slave patrols,1.0]  

 
Sentence: 54	[standards,opposed,slavery,1.0]  

Sentence: 54	[restrictive standards,opposed,alcohol,1.0]  

Sentence: 54	[Thomas Lincoln,were,members,1.0]  

Sentence: 54	[moral standards,opposed,alcohol,1.0]  

Sentence: 54	[restrictive standards,opposed,slavery,1.0]  

Sentence: 54	[restrictive standards,opposed,dancing,1.0]  

Sentence: 54	[standards,opposed,alcohol,1.0]  

Sentence: 54	[Thomas Lincoln,were members of,Separate Baptists church,1.0]  

Sentence: 54	[restrictive moral standards,opposed,dancing,1.0]  

Sentence: 54	[Thomas Lincoln,were,also members,1.0]  

Sentence: 54	[restrictive moral standards,opposed,alcohol,1.0]  

Sentence: 54	[restrictive moral standards,opposed,slavery,1.0]  

Sentence: 54	[Thomas Lincoln,were members of,Baptists church,1.0]  

Sentence: 54	[Thomas Lincoln,were also members of,Separate Baptists church,1.0]  

Sentence: 54	[Thomas Lincoln,were also members of,Baptists church,1.0]  

Sentence: 54	[standards,opposed,dancing,1.0]  

Sentence: 54	[moral standards,opposed,dancing,1.0]  

Sentence: 54	[moral standards,opposed,slavery,1.0]  

 
Sentence: 55	[Thomas,claimed title Within,year of family 's arrival,1.0]  

Sentence: 55	[Thomas,claimed,title,1.0]  

Sentence: 55	[Thomas,claimed title Within,year of family 's arrival in Indiana,1.0]  

Sentence: 55	[Thomas,claimed,title to 160 acres,1.0]  

Sentence: 55	[family,of,arrival in Indiana,1.0]  

Sentence: 55	[Thomas,claimed,title to 160 acres of Indiana land,1.0]  

Sentence: 55	[family 's arrival,is in,Indiana,1.0]  

Sentence: 55	[Thomas,claimed title Within,year,1.0]  

 
Sentence: 56	[he,eventually obtained title Despite,financial challenges,1.0]  

Sentence: 56	[he,obtained title to,32ha,1.0]  

Sentence: 56	[he,obtained,title,1.0]  

Sentence: 56	[he,obtained title Despite,challenges,1.0]  

Sentence: 56	[he,eventually obtained title Despite,challenges,1.0]  

Sentence: 56	[he,eventually obtained title to,32ha,1.0]  

Sentence: 56	[he,obtained,clear title,1.0]  

Sentence: 56	[he,obtained title,what became,1.0]  

Sentence: 56	[he,eventually obtained title,what became,1.0]  

Sentence: 56	[land,of acres is,32ha,1.0]  

Sentence: 56	[he,obtained title Despite,financial challenges,1.0]  

Sentence: 56	[he,obtained title to,80 acres,1.0]  

Sentence: 56	[he,eventually obtained title to,80 acres,1.0]  

Sentence: 56	[he,eventually obtained title to,80 acres of land,1.0]  

Sentence: 56	[Little Pigeon Creek Community,is in,Spencer County,1.0]  

Sentence: 56	[he,eventually obtained,clear title,1.0]  

Sentence: 56	[he,eventually obtained,title,1.0]  

Sentence: 56	[he,obtained title to,80 acres of land,1.0]  

 
Sentence: 57	[Thomas,Prior had acquired,twenty acres,1.0]  

Sentence: 57	[Thomas,had acquired,additional twenty acres,1.0]  

Sentence: 57	[Thomas,Prior had acquired,twenty acres of land,1.0]  

Sentence: 57	[Thomas,had acquired,twenty acres,1.0]  

Sentence: 57	[family 's move,is in,1830,1.0]  

Sentence: 57	[Thomas,Prior had acquired,additional twenty acres of land adjacent,1.0]  

Sentence: 57	[Thomas,had acquired,additional twenty acres of land adjacent,1.0]  

Sentence: 57	[Thomas,Prior had acquired,additional twenty acres of land,1.0]  

Sentence: 57	[Thomas,Prior had acquired,additional twenty acres,1.0]  

Sentence: 57	[Thomas,had acquired,twenty acres of land,1.0]  

Sentence: 57	[family,to,move to Illinois in 1830,1.0]  

Sentence: 57	[Thomas,had acquired,additional twenty acres of land adjacent to his property,1.0]  

Sentence: 57	[Thomas,Prior had acquired,twenty acres of land adjacent,1.0]  

Sentence: 57	[Thomas,had acquired,additional twenty acres of land,1.0]  

Sentence: 57	[Thomas,had acquired,twenty acres of land adjacent,1.0]  

Sentence: 57	[Thomas,Prior had acquired,additional twenty acres of land adjacent to his property,1.0]  

Sentence: 57	[Thomas,had acquired,twenty acres of land adjacent to his property,1.0]  

Sentence: 57	[Thomas,Prior had acquired,twenty acres of land adjacent to his property,1.0]  

 
Sentence: 58	[young Lincoln,is in,sculpture,1.0]  

 
Sentence: 59	[Several significant family events,took place during,Lincoln 's youth,1.0]  

Sentence: 59	[Several significant family events,took,place,1.0]  

Sentence: 59	[Lincoln 's youth,is in,Indiana,1.0]  

Sentence: 59	[significant family events,took place during,Lincoln 's youth,1.0]  

Sentence: 59	[significant family events,took place during,Lincoln 's youth in Indiana,1.0]  

Sentence: 59	[significant family events,took,place,1.0]  

Sentence: 59	[Several family events,took place during,Lincoln 's youth in Indiana,1.0]  

Sentence: 59	[Several family events,took,place,1.0]  

Sentence: 59	[family events,took place during,Lincoln 's youth in Indiana,1.0]  

Sentence: 59	[Several family events,took place during,Lincoln 's youth,1.0]  

Sentence: 59	[Several significant family events,took place during,Lincoln 's youth in Indiana,1.0]  

Sentence: 59	[Lincoln,during,youth in Indiana,1.0]  

Sentence: 59	[family events,took,place,1.0]  

Sentence: 59	[family events,took place during,Lincoln 's youth,1.0]  

 
Sentence: 60	[Nancy Lincoln,leaving,eleven-year-old Sarah,1.0]  

Sentence: 60	[Nancy Lincoln,leaving,Sarah,1.0]  

Sentence: 60	[Nancy Lincoln,leaving Sarah in,charge of household,1.0]  

Sentence: 60	[Nancy Lincoln,leaving Sarah in,charge,1.0]  

Sentence: 60	[Nancy,has,nineteen-year-old orphaned cousin,1.0]  

Sentence: 60	[Nancy Lincoln,died of,milk sickness,1.0]  

Sentence: 60	[Nancy Lincoln,died On,October 5 1818,1.0]  

 
Sentence: 61	[Sarah Sally Bush Johnston,widow from,Elizabethtown,1.0]  

Sentence: 61	[Lincoln 's father,married Sarah Sally Bush Johnston On,December 2 1819,1.0]  

Sentence: 61	[Sarah Sally Bush Johnston,widow with,three children of her own,1.0]  

Sentence: 61	[Lincoln 's father,married,widow from Elizabethtown with three children of her own,1.0]  

Sentence: 61	[Lincoln 's father,married,widow from Elizabethtown with three children,1.0]  

Sentence: 61	[Lincoln 's father,married,widow with three children,1.0]  

Sentence: 61	[widow,is with,three children of her own,1.0]  

Sentence: 61	[Lincoln 's father,married,widow,1.0]  

Sentence: 61	[Lincoln,has,father,1.0]  

Sentence: 61	[Lincoln 's father,married,Sarah Sally Bush Johnston,1.0]  

Sentence: 61	[Lincoln 's father,married,widow with three children of her own,1.0]  

Sentence: 61	[Lincoln 's father,married,widow from Elizabethtown,1.0]  

 
Sentence: 62	[Abraham,became close to,his stepmother,1.0]  

Sentence: 62	[he,referred as,Mother,1.0]  

Sentence: 62	[Abraham,became close to,very his stepmother,1.0]  

 
Sentence: 63	[Those,later recalled,him,1.0]  

Sentence: 63	[sister Sarah,over,death on January 20 1828,1.0]  

Sentence: 63	[Those,recalled,him,1.0]  

Sentence: 63	[Those,giving birth to,stillborn son,1.0]  

Sentence: 63	[Those,giving,birth,1.0]  

Sentence: 63	[Those,giving birth to,son,1.0]  

 
Sentence: 64	[Lincoln,disliked,labor associated with frontier life,1.0]  

Sentence: 64	[Lincoln,disliked,hard labor associated,1.0]  

Sentence: 64	[Lincoln,disliked,hard labor,1.0]  

Sentence: 64	[Lincoln,disliked,labor,1.0]  

Sentence: 64	[Lincoln,disliked,labor associated,1.0]  

Sentence: 64	[Lincoln,disliked labor As,youth,1.0]  

Sentence: 64	[Lincoln,disliked,hard labor associated with frontier life,1.0]  

 
Sentence: 65	[Some,thought for,time,1.0]  

 
 
Sentence: 67	[Lincoln,was,self-educated,1.0]  

Sentence: 67	[Lincoln,was,largely self-educated,1.0]  

 
Sentence: 68	[he,was,avid,1.0]  

Sentence: 68	[he,retained,interest in learning,1.0]  

Sentence: 68	[he,retained,lifelong interest in learning,1.0]  

Sentence: 68	[lifelong interest,is in,learning,1.0]  

Sentence: 68	[His schooling,was,intermittent,1.0]  

Sentence: 68	[he,was,reader,1.0]  

Sentence: 68	[His formal schooling,was,intermittent,1.0]  

Sentence: 68	[aggregate,amounted to,a year,1.0]  

Sentence: 68	[he,was,avid reader,1.0]  

Sentence: 68	[he,retained,interest,1.0]  

Sentence: 68	[he,was,however avid reader,1.0]  

Sentence: 68	[retained,lifelong interest in,learning,0.5611448834798323]  

Sentence: 68	[he,was,however reader,1.0]  

Sentence: 68	[retained,interest in,learning,0.5611448834798323]  

Sentence: 68	[he,retained,lifelong interest,1.0]  

 
Sentence: 69	[Bible,Life 's,Weems,1.0]  

Sentence: 69	[Bible,Progress 's,Bunyan,1.0]  

Sentence: 69	[others,among Bible is,Bunyan 's Pilgrim 's Progress,1.0]  

Sentence: 69	[Bunyan,has,Progress,1.0]  

Sentence: 69	[he,read,Franklin 's Autobiography,1.0]  

Sentence: 69	[he,read,Aesop 's Fables,1.0]  

Sentence: 69	[he,read,King James Bible among others,1.0]  

Sentence: 69	[Aesop,has,Fables,1.0]  

Sentence: 69	[Weems,has,Life of Washington,1.0]  

Sentence: 69	[others,among Bible is,Defoe 's Robinson Crusoe,1.0]  

Sentence: 69	[he,read,Defoe 's Robinson Crusoe,1.0]  

Sentence: 69	[Pilgrim,has,Progress,1.0]  

Sentence: 69	[others,among Bible is,Weems 's Life of Washington,1.0]  

Sentence: 69	[he,read,King James Bible,1.0]  

Sentence: 69	[he,read,Weems 's Life of Washington,1.0]  

Sentence: 69	[others,among Bible is,Aesop 's Fables,1.0]  

Sentence: 69	[he,read,Weems 's Life,1.0]  

Sentence: 69	[Defoe,has,Robinson Crusoe,1.0]  

Sentence: 69	[Franklin,has,Autobiography,1.0]  

Sentence: 69	[Bible,Progress 's,Pilgrim,1.0]  

Sentence: 69	[he,read,Bunyan 's Pilgrim 's Progress,1.0]  

Sentence: 69	[Bible,Crusoe 's,Defoe,1.0]  

Sentence: 69	[Bible,Life of,Washington,1.0]  

Sentence: 69	[Lincoln,of,youth,1.0]  

 
Sentence: 70	[Lincoln,took,responsibility,1.0]  

Sentence: 70	[Lincoln,took,responsibility for chores expected of him,1.0]  

Sentence: 70	[Lincoln,took,responsibility for chores expected,1.0]  

Sentence: 70	[Lincoln,took responsibility,he grew into his teens,1.0]  

Sentence: 70	[boys,is in,household,1.0]  

Sentence: 70	[he,grew into,his teens,1.0]  

Sentence: 70	[Lincoln,took responsibility,he grew,1.0]  

Sentence: 70	[Lincoln,took,responsibility for chores,1.0]  

 
Sentence: 71	[He,also complied with,obligation,1.0]  

Sentence: 71	[He,also complied with,obligation of son,1.0]  

Sentence: 71	[He,also complied with,customary obligation of son,1.0]  

Sentence: 71	[He,complied with,customary obligation,1.0]  

Sentence: 71	[He,complied with,obligation of son,1.0]  

Sentence: 71	[He,complied with,customary obligation of son,1.0]  

Sentence: 71	[He,also complied with,customary obligation,1.0]  

Sentence: 71	[He,complied with,obligation,1.0]  

 
Sentence: 72	[Abraham,became,adept,1.0]  

 
Sentence: 73	[Lincoln,was,strong,1.0]  

Sentence: 73	[Lincoln,was,also strong,1.0]  

 
Sentence: 74	[He,attained reputation after,wrestling match with leader of group of ruffians known,1.0]  

Sentence: 74	[He,attained reputation after,competitive wrestling match with leader of group of ruffians known,1.0]  

Sentence: 74	[He,attained reputation after,wrestling match with leader of group,1.0]  

Sentence: 74	[He,attained reputation after,wrestling match with renowned leader of group of ruffians,1.0]  

Sentence: 74	[He,attained reputation after,competitive wrestling match with renowned leader,1.0]  

Sentence: 74	[He,attained reputation after,wrestling match with renowned leader of group,1.0]  

Sentence: 74	[He,attained reputation after,very competitive wrestling match with leader of group of ruffians,1.0]  

Sentence: 74	[Clary,as,Grove boys,1.0]  

Sentence: 74	[He,attained reputation after,very competitive wrestling match with renowned leader of group of ruffians known as Clary 's Grove boys,1.0]  
